gene	veg exp fp rpkm 	0hr fp rpkm	1.5hr fp rpkm	3hr fp rpkm	4.5hr fp rpkm	6hr fp rpkm	8hr fp rpkm	10hr fp rpkm	spore fp rpkm	MATa/a fp rpkm
YNL320W	78.87605499	38.72559458	128.2426956	182.7574765	148.5834811	88.67601208	36.09899599	34.14373812	22.51197408	25.33479412
YNL321W	49.00161338	123.6129836	326.5451014	525.2352379	389.7251678	155.3506146	114.9391716	114.3435188	98.70992954	85.15144036
YNL322C	403.9834058	1010.811562	1580.635578	1396.970273	1395.954698	1188.665663	1421.891011	729.8808283	643.4339136	653.9638959
YNL323W	134.0230425	69.28123249	135.3379037	100.3168196	101.2523931	95.05346093	58.72405285	76.92078899	109.1311377	50.25129224
YNL324W	2.616257665	0	0.852335331	1.06245023	1.38409106	0	0	0	0	0
YNL325C	15.67320871	16.40771921	48.50779123	39.71093044	34.15807984	19.53936813	17.5220173	24.54908303	20.81048767	30.32148767
YNL326C	44.36908898	33.72201158	60.22811174	35.84847841	32.76409879	43.8980875	43.2631668	34.53335199	34.6029682	41.13009368
YNL327W	191.8111099	70.28960659	21.57692729	7.335272818	5.460523635	1.926812078	4.058894264	1.311602609	5.084059547	4.760288466
YNL328C	16.9198396	6.733781209	43.59661663	56.21783892	41.5009351	37.21326509	28.66337254	48.37610412	77.27948431	66.65453365
YNL329C	16.32724203	24.53067873	29.08225479	41.01835545	30.12964991	24.54198269	54.76324147	31.15802163	28.36174011	26.85141707
YNL330C	230.500305	124.9734491	176.1657721	192.5755199	171.1191228	178.845394	137.8231301	148.939763	111.0952064	100.1205947
YNL331C	11.21741849	92.22639558	33.42491495	30.49857129	31.26417454	20.59296151	7.825431197	11.89014915	14.55436655	31.07068284
YNL332W	0.912837565	0	11.59813311	9.45282821	8.934070644	4.907668397	2.109830218	5.219851507	12.58960263	7.88102088
YNL333W	5.951439181	50.57576532	42.0852026	26.86970903	29.44790155	14.58668107	11.53033557	14.41352545	52.42122303	13.2523701
YNL334C	0.481150835	0	0	0	0	0	0	0	0	0
YNL335W	0	0	0	0.288821422	0	0	0	0	0	1.889326141
YNL336W	0	0	0	0.148372102	0	0	0	0	0	0
YNL337W	0	0	0	0	0	0	0	0	0	0
YNL338W	0.370443563	0	0	0	0	0	0	0	0	0
YNL339W-A	0	0	0	0	0	0	0	0	0	0
YNL339W-B	0	0	0	0	0	0	0	0	0	0
YNR001C	687.7496816	15307.90482	10996.96385	8176.339805	7687.217678	10188.19423	12649.77087	5503.162351	2454.041977	7113.074701
YNR001W-A	0	0	1.801161455	1.122588922	2.924871675	0	1.597300707	0	0	0
YNR002C	6.313503922	12201.90599	1906.327369	1038.825861	659.8588346	386.352929	220.4943049	309.6304769	245.8562704	2224.218179
YNR003C	138.6440975	43.04648726	71.11565664	75.26996391	81.41056411	71.36705033	54.82815079	49.10513998	92.99165739	47.997126
YNR003W-A	0	98.67579387	0	0	0	0	0	0	0	0
YNR004W	32.30151196	70.70470269	48.85827726	121.3368357	94.59771971	53.75249401	27.33019242	16.71174506	18.18340807	18.38745756
YNR005C	0	0	0	0	0	0	0	0	0	0
YNR006W	97.02570162	472.2692224	202.3215091	297.3873956	285.3568833	136.2874977	86.4820456	176.9122807	178.079795	254.4652855
YNR007C	64.78009816	549.5552231	398.904651	444.0822897	2014.970229	3209.821726	2110.896008	798.0561012	462.2553508	273.1764331
YNR008W	102.2378073	17.31693579	50.10988278	59.21918849	142.1000155	173.8132557	71.99795619	49.58858931	45.86212387	21.52124933
YNR009W	144.8117576	1.85910916	110.8184163	98.29974297	99.41384485	90.75452438	40.85617418	6.313750822	13.38720478	5.076537196
YNR010W	95.41961289	687.441364	176.9710405	174.8302716	155.0181987	73.71884201	111.3564332	74.75630412	106.5827458	171.3982142
YNR011C	29.06274559	34.92608807	28.40454733	29.15849405	28.76066931	46.72163306	32.10443954	20.98538668	41.99122504	21.68536358
YNR012W	68.08783434	23.06529622	59.01980087	40.24085351	31.67903024	28.59836848	15.10476478	27.11507096	29.94414971	30.88577869
YNR013C	111.0688587	77.21145928	135.3917627	141.0933905	124.54605	64.66484099	37.2490525	90.25749637	71.91797656	88.62666984
YNR014W	125.5080707	13.29311213	69.24672536	227.8157528	1258.21766	1059.763948	1299.681377	215.8854855	33.90153543	35.7944095
YNR015W	156.2777912	94.8909689	183.8615744	248.9102576	166.060591	94.59362764	88.13598972	68.859137	72.75854107	78.63996546
YNR016C	993.7651097	915.2543862	1889.267863	1095.13569	600.4329555	394.6705252	192.7149797	505.5475695	624.4338925	3133.034381
YNR017W	1113.383032	124.2764103	134.9628911	182.3018049	116.0727399	255.4465576	282.7458307	233.8647756	188.6491265	81.00369491
YNR018W	733.7432879	1570.629831	829.8170476	793.1994279	860.9181428	611.5732867	583.9263884	427.7477339	410.2280344	464.668244
YNR019W	230.9361822	1142.083881	1388.866057	1858.643269	1354.35643	572.1116403	340.1224953	245.4637266	362.332863	310.9548793
YNR020C	229.5913765	27.2570586	71.88141153	50.96374806	60.52503377	67.47066422	38.78704308	44.05887411	94.30379067	43.80451584
YNR021W	428.2417395	69.97010838	177.7816531	112.5038207	75.89852069	53.19402654	47.27595211	177.567146	148.9543857	129.6494857
YNR022C	357.322658	67.70255857	120.1224594	123.4567167	109.8045574	95.17809397	75.48576927	107.0504546	121.8793436	82.70525181
YNR023W	48.39040381	39.08547594	83.94334363	79.51090054	125.6866017	104.8801035	85.74029867	64.5314878	59.45619858	48.3833283
YNR024W	166.6885123	84.49484146	226.3639318	206.9932974	229.7425401	196.5271401	155.1198974	166.5538966	110.624806	157.8944927
YNR025C	0.976736195	0	0	0	0	2.625602592	0	0	0	0
YNR026C	124.9012214	89.87065297	146.9939021	138.212552	640.8219123	974.7259181	607.3947971	228.5994703	111.1219446	82.66219858
YNR027W	72.76356889	31.56742399	58.9427064	41.9275661	35.89347555	30.83761434	31.5332888	24.73999419	37.45497312	38.85481629
YNR028W	107.1368075	65.10098511	146.3303453	148.4342231	145.6312836	111.7470999	72.35385315	103.5878628	137.8384126	84.16980644
YNR029C	131.7402722	69.87529794	81.95723927	83.15098284	70.51437577	62.75830586	105.0984907	104.8935526	102.7916928	76.17901243
YNR030W	111.9941878	28.93500723	71.59616783	61.95762391	49.97297197	38.00214278	61.58314814	107.0854499	89.7093704	35.66458227
YNR031C	23.54184675	42.75951068	40.38758185	40.16061868	42.28220742	43.59173534	30.66100621	37.9509973	50.45410072	31.31073636
YNR032C-A	218.8612585	285.0634045	350.0257094	340.4562735	363.1444841	206.6446485	153.6366643	132.3909004	192.4410688	299.1083181
YNR032W	42.5397999	56.35924043	178.6143175	199.9720077	151.464773	97.0494941	37.59835333	52.49166432	70.58010545	53.2503054
YNR033W	94.23978131	70.1523222	31.19902452	31.14307235	30.98345509	25.29877498	14.55041113	24.28998088	26.81145099	42.31549342
YNR034W-A	17.30924902	13726.34419	479.7245338	579.909543	638.714224	729.5186949	428.6427215	404.3997362	957.3334181	3657.998479
YNR034W	165.268939	162.8259513	280.3788118	330.5838515	501.2426195	4875.622297	10508.11245	6815.103807	490.6610032	412.720793
YNR035C	514.6764718	410.3853966	752.4616854	834.618797	592.9566085	338.1581048	393.6678641	510.1071604	474.8468477	720.8656623
YNR036C	1349.207983	366.9659498	448.0993987	580.7638389	574.955558	636.8065989	562.2736893	608.5411958	604.6096265	362.3346853
YNR037C	583.3285609	207.8587325	238.6538928	409.0433384	350.9439777	180.5101782	197.5328542	187.7261596	227.1873729	125.6795493
YNR038W	78.61925766	49.06829094	35.99370186	29.5535336	27.57290912	23.24303934	26.50733617	47.24564613	61.51804657	26.47844127
YNR039C	25.50181533	43.78106895	72.65504176	71.98553569	111.2374617	81.7700466	71.65501877	68.43350032	101.474898	67.41283324
YNR040W	138.4739922	10.82519258	31.41772766	44.68567041	53.6349886	66.4709517	53.22313792	79.6544935	36.53944344	66.91961303
YNR041C	249.3029212	59.35456156	88.15996492	65.90201197	82.99841236	155.0816262	122.3088899	66.76973794	57.78683651	118.5244402
YNR042W	0	0	0	0	1.260310559	0	0	0	0	1.582118638
YNR043W	1689.98679	445.7423792	1393.434877	1490.271037	1255.359578	664.0615575	315.2741121	401.781801	511.4746708	1169.410192
YNR044W	29.35854459	5.561208036	3.310805449	1.805551257	1.680110536	0.37942234	1.223366149	0.161423154	2.50284627	1.124858916
YNR045W	30.75679933	58.22571667	50.98053369	51.26887491	49.14406726	39.94267773	41.06762074	53.47571278	64.28350595	59.00124347
YNR046W	650.876792	125.3296003	220.5491147	356.4703701	359.4818574	202.5788207	264.1880291	236.891261	403.1308596	363.1985196
YNR047W	43.24907408	199.1203758	126.481102	124.7807679	133.3795028	73.4507819	53.17695502	112.3438658	184.0740658	136.4876009
YNR048W	25.0713034	32.01246789	68.15036296	90.9957373	55.54127977	30.53842587	24.44638837	18.8165877	21.61102911	24.19499345
YNR049C	117.1060674	156.7102486	224.9094277	233.6277992	258.4989335	213.0724617	205.6587382	163.1709184	272.0371129	207.845659
YNR050C	482.4207577	33.04599186	90.99028979	80.95522405	69.52221326	61.18207446	109.6376732	264.7430447	571.0136631	124.1889027
YNR051C	136.4673756	47.41477998	112.0133593	156.3001378	129.3901901	64.58135408	73.05074445	77.69791063	88.46081387	49.04248803
YNR052C	214.281605	98.05372425	210.1056966	248.5380026	188.0007942	154.2463934	175.1177785	138.6407368	176.5180489	139.3947507
YNR053C	383.1650341	307.6487278	73.99803784	54.14628579	46.63823753	90.79974703	184.541247	187.2909546	128.5687654	78.13192954
YNR054C	189.4276257	50.38999575	34.39187411	51.88477484	46.71423834	46.85418767	64.41908375	87.63374944	108.8555541	84.8511001
YNR055C	96.64003622	27.14889567	27.2747306	23.92480517	25.4262654	37.74014308	68.23319301	58.31503948	27.49158125	26.59884642
YNR056C	0.18020963	0	2.641925012	5.708219683	6.721268765	10.41521323	2.655291397	14.01462714	2.84045858	55.65146095
YNR057C	23.29829456	1.961445444	17.51588204	42.57598718	114.4859174	186.6827531	83.10359919	65.58815251	34.42753065	133.006827
YNR058W	7.627441002	0	8.490073409	13.80954832	20.34403693	26.76861645	18.73103606	15.26551801	14.19305063	104.4764569
YNR059W	12.01333288	10.67082263	9.01864978	6.151226997	6.355469824	5.616262229	8.148796123	6.371754566	14.06432053	6.070428465
YNR060W	89.16206123	64.13926602	9.000661099	7.819633689	5.536364241	4.313489973	6.167862589	12.60668708	7.422726938	14.03904274
YNR061C	146.9987973	76.96711922	336.024681	201.6955516	138.7412879	114.8701134	113.8635809	156.9452752	152.0284443	156.1669755
YNR062C	0.317122141	0	0.30994012	0.965863845	0.75495876	2.983639309	2.198881493	1.088033983	6.248086648	0.947730158
YNR063W	7.807245096	11.635241	26.78768184	23.47509079	22.14545696	10.49347975	17.99679794	19.18739294	25.52789688	22.33935373
YNR064C	1.08125778	17.35625895	76.43969702	86.94057672	161.3104504	124.9825588	65.28892966	85.32434762	157.6454512	113.8162137
YNR065C	0.445185139	0.389785877	0.34808225	0.108472585	0.070655514	0.11967195	0.07717132	0.814620399	0.350849715	0.088696715
YNR066C	17.80142705	9.228671369	8.241285506	11.98505007	13.56873922	4.722306821	8.323583783	28.12711351	19.38255369	13.30004049
YNR067C	100.5202095	7.399186729	11.21542884	4.064017271	5.506110885	2.630385111	2.390132115	1.32255254	5.082687609	4.608028602
YNR068C	3.474555634	0	2.263910445	0.940667397	1.531800383	2.594468965	0	0.441521037	1.521273271	5.384206117
YNR069C	9.559545738	0.909776823	3.655974527	0.379769444	2.143868706	2.513874822	1.080726862	0.475339669	4.094490825	17.80388399
YNR070W	0.520331306	2.928733608	4.576923971	6.022168424	10.44072343	22.17974793	34.33953401	88.15669761	122.5823246	10.58899723
YNR071C	0	3.97147158	6.502025561	13.44673851	11.03844759	6.096600446	7.60077767	10.37506089	24.42750409	20.18303359
YNR072W	0	0	0	0.109169198	0.284437062	0.240880972	0.310667661	0	0	0
YNR073C	0.404445629	0	0.395285951	2.0941048	1.92569191	1.902610574	12.6196677	1.618910467	13.94500498	1.410149221
YNR074C	249.7615117	65.50899964	152.3662179	110.8736362	115.0761838	135.6683234	76.40347562	63.78687621	71.83037107	226.311274
YNR075C-A	0	0	0	0	0	0	0	0	0	0
YNR075W	7.703834777	14.4539191	7.260456456	5.363129046	3.275032368	3.69803182	1.430821479	2.83195324	5.420875177	12.05975503
YNR076W	0	0	0.945163932	0	0.767416825	0	0	0	0	0
YNR077C	0	0	0	0	0	0	0	0	0	0
YOL001W	8.555353533	18.726793	39.71758215	18.8914508	26.307833	21.56060523	38.0029318	42.39891063	59.6988717	28.40884562
YOL002C	94.39598126	119.0952814	167.5382361	158.725786	215.8810486	349.3461167	183.2339755	96.71088637	65.22331525	133.216513
YOL003C	40.81070453	16.67501809	50.7887393	38.61518272	27.85145911	19.74687186	7.074395891	18.04701864	45.02799381	11.38332157
YOL004W	126.3254064	104.5733583	194.3212184	265.1293071	313.5618608	238.0696352	138.6766577	139.9071604	198.7838858	136.8105022
YOL005C	796.8620046	105.840373	1204.138849	1297.746138	1063.63972	831.8740886	812.2036875	682.3948052	889.8017734	864.142235
YOL006C	101.8410273	93.50079668	317.0596517	245.128517	207.9310773	197.0952346	161.6383127	130.7691119	146.5118004	191.486983
YOL007C	114.6603359	9.295545799	18.38079671	8.13005393	5.295652752	1.223106798	1.051638975	0	2.390572283	10.27394432
YOL008W	95.59545738	15.9210944	131.5135281	147.477134	118.3250613	51.67409357	23.86605153	46.93979232	61.41736237	69.86989358
YOL009C	39.922154	44.11695546	81.4453761	78.62131698	94.42576789	73.45435823	36.61748487	66.04769252	100.0388096	76.83634505
YOL010W	223.6950424	89.6966747	17.00751879	9.06135713	10.91363756	22.25726335	52.7889524	86.98852537	95.66754281	18.73310301
YOL011W	41.10247336	2.579759317	1.151873992	0.807654473	0.818346449	1.386064717	1.149189197	0.673935579	2.031806156	2.201364169
YOL012C	674.3726424	409.0040152	906.4697423	1281.518228	1341.918407	1494.310345	1692.402603	514.8135286	548.8753961	350.2810665
YOL013C	21.29725538	101.2725253	61.18870484	64.6417087	50.70144094	25.17025041	31.34852761	43.2541229	64.02644581	25.42244582
YOL013W-A	62174.68512	43063.57831	3498.135726	842.2161019	919.7746459	4163.038777	2735.359714	538.6654761	500.3467788	2067.090738
YOL013W-B	0	5.553183205	0	0	0	0	1.099440747	0	0	0
YOL014W	573.0185677	24.4340061	4.545788434	6.799681469	186.0218385	455.1044493	247.5207601	53.1927725	1.832772084	13.90004232
YOL015W	0.516791638	3.770679954	1.515262811	4.092400884	349.9529002	590.4132813	601.5569686	118.0091508	5.430435803	0.514816382
YOL016C	122.3202338	1213.850595	426.0083506	298.8761861	191.7806921	132.5070467	116.3043908	185.3047285	278.7697725	292.8102373
YOL017W	29.93450497	19.68783225	329.3767107	156.4905109	111.9699795	59.50106594	35.68990315	27.96638715	21.32080906	31.64009633
YOL018C	80.87789128	228.5032052	173.2450481	157.7148341	127.131327	86.82548255	88.46426008	114.6599763	125.7485291	127.931871
YOL019W-A	0	0	0	0	0	0	0	0	0	0
YOL019W	33.59825633	15.27125381	31.401828	25.05145804	25.20502668	23.19611313	16.23121734	40.52449378	36.89659589	52.308054
YOL020W	153.414062	64.92281726	17.65955507	22.5321033	19.88453335	12.83016974	24.8208822	49.32167544	55.75081573	32.77304917
YOL021C	183.8094184	92.31177458	158.065674	171.6452179	127.2348963	70.31909183	67.15657262	79.17164591	119.3448176	88.77908904
YOL022C	157.4328006	54.96081064	65.76785939	71.58019438	94.84403934	265.2601076	326.8758872	195.2680697	116.7508798	64.53335844
YOL023W	29.13855315	3.904978144	7.410257858	6.701360352	5.780739527	4.995438722	5.154151446	11.73155667	23.13979366	5.331523082
YOL024W	3.83033802	13.9736963	8.111112695	29.16530042	2423.552493	5476.011681	4222.333922	1127.269579	50.31139053	5.723546838
YOL025W	24.83744146	110.0673832	103.0567824	95.13984895	144.2564049	102.6074024	92.05286339	84.69351577	67.8497372	103.3720776
YOL026C	593.3152844	282.0308151	514.8830793	703.20642	705.8275432	509.7579501	654.740357	467.0212249	540.4727889	333.3052701
YOL027C	281.0320388	375.8823412	189.544608	151.213133	97.65586889	97.63071011	248.7752604	294.5861828	364.3875111	259.4089126
YOL028C	99.40235613	64.32846739	127.9860699	134.5268839	120.0362158	118.500648	107.1322306	73.64609962	52.79356754	116.2437168
YOL029C	53.13015566	28.19308396	66.0887703	67.66990693	51.53077486	57.70555148	52.09657692	39.89457937	11.63105361	58.80787136
YOL030W	466.3395791	498.557699	398.5012235	401.0365326	249.5133348	141.6149483	188.4067162	303.5043787	134.2992991	275.1321143
YOL031C	98.88846551	65.94750403	143.4298022	109.2262266	138.8222675	191.0419797	88.23695724	41.95877651	61.75347729	57.12156695
YOL032W	132.956601	906.0495434	293.1132392	270.2274293	268.7209745	198.9443374	117.475486	216.0282686	324.6913187	338.1935407
YOL033W	39.10723257	3.308279356	31.94361582	32.68318849	24.73694661	14.47382473	12.60848005	21.82241208	15.63351042	15.62074389
YOL034W	14.55100477	10.74959766	40.88670044	26.03695535	21.43408055	16.50169227	16.15891265	27.14614395	37.80732357	27.1788537
YOL035C	0	0	0	0	0	0	0	0	0	0
YOL036W	44.09792794	26.50859152	172.2682277	220.5085382	202.8607426	117.3028651	76.89861977	79.48806758	69.76637129	45.89636616
YOL037C	0	0	1.948195043	0	0.790909177	2.679186319	0	0	0	0
YOL038C-A	16.27893658	0	15.91025952	34.7067075	6.459091615	0	7.054744791	18.61747037	32.07351146	64.86686417
YOL038W	1043.237383	398.4822484	2614.428007	3674.649138	3621.159158	1755.801904	602.3251042	712.534164	877.0399347	1001.157942
YOL039W	31386.91242	2206.783942	1169.678389	1309.622559	1256.181955	2191.020094	1861.479557	5812.502647	9681.776529	3588.927019
YOL040C	23014.44586	1314.072767	1693.472501	1851.669356	2042.963416	2161.319207	2229.987622	6836.698389	12651.04457	4269.347145
YOL041C	298.3485105	99.12432021	92.64110201	113.5855882	100.2333581	148.8836015	111.5932358	110.4354493	142.1439713	78.94592218
YOL042W	43.15811094	49.72036125	51.89334645	57.76764271	57.90650738	62.20541025	44.78942623	45.13654155	43.07547179	45.53880144
YOL043C	8.387485331	18.95158368	19.56829702	25.71070694	36.92954319	45.82076546	27.9063035	20.11305664	29.85235416	17.24991402
YOL044W	28.71175079	132.742437	180.6950902	215.7591235	168.4332352	164.4608217	233.0391521	169.0916403	164.4208033	211.4410284
YOL045W	25.63706833	20.15466769	43.49588508	43.60562827	72.70955256	65.51873382	81.60553217	64.1115477	65.09559258	71.85114298
YOL046C	0	0	0	0.290230307	0	0	0	0	0	0
YOL047C	4.637323181	13.95711031	19.82881008	174.7840971	6108.729019	4714.008452	2898.934892	1054.732179	69.0960514	3.175974062
YOL048C	20.86526237	59.5720737	296.7288029	329.9055982	353.9502216	293.8561415	301.1480532	380.7647346	377.7326242	132.8465345
YOL049W	180.6548089	67.94413773	189.3051217	204.3325891	214.627951	118.4858797	54.88352304	99.16169602	117.013955	124.511396
YOL050C	0	0	0	0	0	0	0	0	0	0
YOL051W	65.58874207	435.8778207	294.1664447	279.4304129	180.3541029	151.3059121	291.8238741	235.7611866	266.3732308	337.2134561
YOL052C-A	179.0683024	18956.7164	21437.93825	23913.62977	16498.36544	32101.11741	210072.1591	246303.8138	112490.9686	87829.73408
YOL052C	191.4610207	94.13897576	94.19548871	124.8336747	91.28392605	57.1085975	63.9979501	67.55623202	78.60987955	59.61901441
YOL053W	47.27818816	47.7632832	111.2025585	91.46114103	80.6012177	68.08410977	60.56573454	54.66406195	90.5906095	51.75547673
YOL054W	65.11574633	66.293815	190.6764435	116.5345926	99.94067335	67.50580308	64.31302228	85.7269566	178.0204202	107.6085964
YOL055C	104.4667096	143.8712859	340.2163765	227.6998597	247.3880653	140.9040489	102.7977098	221.0999583	159.1617862	317.8720205
YOL056W	72.56737223	12.04493259	41.00813369	36.45251773	91.7009063	104.4693989	61.10800066	23.20628349	17.61784432	42.82583462
YOL057W	150.462541	42.63592828	274.9348025	452.849451	481.2956648	214.1839109	128.0864358	136.725411	149.8926822	129.3587754
YOL058W	4071.84513	1489.651781	3363.055903	1795.599177	1114.12082	917.3239979	1137.69635	1672.508112	706.8969933	2819.039506
YOL059W	684.6433519	1545.842643	648.0501905	583.3835978	582.5149416	422.5286832	480.3929304	760.1765219	1156.017727	2016.727756
YOL060C	74.07271581	164.3160236	179.9457299	160.0449044	147.233442	155.5487999	130.1276943	113.6559982	110.9267296	94.18442068
YOL061W	446.5957319	137.1531475	319.6060937	420.3471851	401.194898	290.9079602	235.8680711	229.4983769	225.5231812	184.4014
YOL062C	67.66795249	26.27173326	35.59583485	43.86658914	34.48498065	21.13832595	20.4468027	51.59248146	88.47396594	29.06640206
YOL063C	12.80794797	10.0288831	16.48696402	18.45809055	16.77435733	16.9348568	14.80142617	19.88774554	27.49158125	15.14482223
YOL064C	652.7949895	67.04893686	243.4552137	215.9854443	521.925178	676.5975911	425.5388663	201.9279479	295.4938305	282.113285
YOL065C	40.9426405	53.88869839	116.3846381	105.6279286	97.47034688	50.7136939	64.94230822	155.7746699	185.5870033	95.70083933
YOL066C	74.45052116	86.71509158	58.07801027	47.95142504	40.24510929	25.7052002	37.44441466	53.31366516	44.07304197	38.10361252
YOL067C	166.2924281	297.6927959	787.2557526	1221.199122	1718.935976	1394.228212	1046.959847	410.7626691	292.3155475	524.0667855
YOL068C	85.96892956	43.28958726	18.93452372	23.97098452	446.638178	419.065703	348.9475006	82.16305107	64.80969878	15.68062626
YOL069W	41.82782316	12.86744534	66.51372382	62.38943848	84.1476102	68.37506751	35.66565422	39.30354857	22.27327185	31.98296775
YOL070C	172.6512942	96.69681875	279.6508685	319.458064	267.2616663	137.8168995	82.1980223	161.9951675	249.9338362	262.8319206
YOL071W	295.7529877	926.9544273	451.2728154	560.4387812	629.2871635	435.1523177	397.8284056	525.7157019	655.3762272	444.9957605
YOL072W	44.35636849	23.53734533	24.52223485	27.15583798	21.86609914	14.15175709	14.3683793	37.91815067	60.02748934	29.68105367
YOL073C	54.15567022	103.017963	143.0348083	139.8086322	122.2750809	82.75414111	75.71627083	108.0181944	102.2541653	87.02435737
YOL075C	7.507462518	15.76232943	16.62154171	22.58560864	25.4108263	16.57733401	10.49082049	16.99665531	6.188301035	11.29446576
YOL076W	77.68635373	42.37428986	87.84429	88.59494887	58.65553466	38.18443924	28.54583993	22.427223	19.56608035	21.66402992
YOL077C	493.036322	132.05143	83.52886247	55.12241779	41.60414893	48.74740107	62.5589869	104.3125914	146.4533134	45.07293135
YOL077W-A	1594.671339	680.6615985	1176.709806	1389.077786	974.4001064	774.2848461	732.5416632	494.6927842	667.6526876	534.1587692
YOL078W	16.46184598	15.89160725	48.59711075	41.13895444	37.91715665	23.14705829	26.77998196	25.584942	37.59004455	21.44474982
YOL079W	0	0	0	0.526524008	0	0	0	0	0	0
YOL080C	83.56520779	34.84108277	22.98148597	42.08876909	35.30970083	59.31916968	58.94631203	20.68607819	23.52057507	16.21671604
YOL081W	11.30319101	159.2124311	47.49672766	46.15458846	49.40920032	46.3063942	65.42301414	103.2329299	126.8261506	116.003328
YOL082W	32.06457206	458.9088898	449.3442991	300.0402375	182.8118657	108.7370771	63.70648327	181.3792947	247.3548081	367.5788969
YOL083C-A	0	0	0	0	0	0	0	0	0	0
YOL083W	26.09600521	710.4824548	855.7533478	840.2278151	750.2407481	749.9335648	1558.506216	1597.407382	1758.901575	947.0067001
YOL084W	1.909257994	182.5637544	224.2168054	126.8294496	106.8541082	158.9678113	204.3263121	242.8315735	253.0243682	234.2414539
YOL085C	0	31.8421888	28.43535744	5.696541656	2.473694661	2.793194247	17.11150864	13.0718409	85.98430732	47.61503859
YOL085W-A	0	0	0	0	0	0	0	0	0	0
YOL086C	61859.16733	43119.52236	461.0590099	449.0321566	786.6349022	1374.650597	8041.637114	5002.950017	16634.74637	1164.646099
YOL086W-A	206.3527172	36.13479776	190.9231142	206.9832616	96.06761613	160.8643842	96.58044982	228.1295665	241.2289454	220.6386999
YOL087C	19.49910909	31.57265602	36.54863627	38.61624025	48.61099396	43.2015741	45.60824983	93.88500101	119.6397529	61.02333985
YOL088C	135.1530316	87.83930488	300.4449007	274.6557384	201.2833201	135.859669	92.86012911	100.0147827	179.7608433	177.2524777
YOL089C	18.35607092	86.28031828	76.76582189	57.02551855	39.32954301	24.67183445	45.46856287	59.77478618	46.25438151	56.20511673
YOL090W	87.95793671	13.12196624	236.3809985	170.2438768	136.3996109	77.1010285	35.38570403	44.80013506	29.52799468	42.4208699
YOL091W	5.628649259	7.247374691	11.00234895	40.13540799	1732.394057	1775.61938	841.9778123	234.9587871	28.70307466	5.277304203
YOL092W	311.2712926	65.10098511	161.5249184	114.6710988	77.50909937	76.76934915	117.758093	200.2183319	222.4059411	102.0138054
YOL093W	212.8144191	71.78603982	63.40877151	37.78290159	36.20863036	42.16296133	54.99611268	102.7358219	88.49479805	51.13592212
YOL094C	149.7233773	40.79032269	224.8370884	194.9316579	202.9514576	152.0085711	96.35296176	90.76016807	138.0005033	80.97689129
YOL095C	11.37392949	0	7.364574275	10.21931749	15.11822317	15.28735134	5.66844123	7.642105743	14.56613621	9.064365298
YOL096C	101.6739043	81.72466205	73.30665648	101.53108	98.40745723	86.02656957	68.7657035	123.9046663	107.0576594	76.71115506
YOL097C	981.7026502	104.5692634	211.9570166	201.6854673	188.6117309	158.9347816	126.6779355	139.8338816	96.91947289	166.32932
YOL097W-A	0	0	0	0	0	6.251434743	0	0	13.74579063	0
YOL098C	127.8967925	43.26355206	142.5359202	208.3571354	210.7516572	108.8412862	40.16630728	69.23943304	88.09188413	81.52961955
YOL099C	0.678289024	0	0	0	0	0	0	0	0	0
YOL100W	11.58839553	53.55004633	36.58460804	36.13531289	36.49204302	41.90580408	60.0251167	54.27465939	77.91870016	40.03788085
YOL101C	7.333855389	96.3183517	171.7004798	135.848585	115.3377724	85.57851452	13.29085026	17.53727585	13.79270459	58.11451141
YOL102C	108.7834151	40.53034187	432.9701903	331.8872963	240.9761573	189.1429356	118.7604431	112.7636357	144.1027908	170.6213726
YOL103W-A	0	0	0	0	0	0	0	0	0	0
YOL103W	31.61976496	10.14632457	84.45920815	79.56491685	197.319775	259.8901549	95.56189894	59.26035485	20.22262079	24.40753194
YOL104C	0.586628345	11.55662451	772.8659398	1623.219756	1265.283676	584.255712	245.3271612	159.3387104	30.05085759	8.765792455
YOL105C	14.40178132	12.93293329	14.25607375	9.672514755	8.058602014	5.955998319	15.52310574	20.90506125	34.55936018	28.87740361
YOL106W	0	4.363215375	0	0	1.581818355	0	0	0	1.963684375	0.992860166
YOL107W	42.63771006	3.97147158	118.8097398	86.20648797	61.43136049	23.57352173	20.96766254	27.32099368	6.553720608	53.31935739
YOL108C	87.31429622	103.6594198	326.1603201	282.1610246	294.7694537	535.0659828	547.0633915	258.9520879	218.6830327	310.3289752
YOL109W	11899.55628	12977.96638	15903.48919	26023.70113	25755.28424	30715.36054	32892.82264	17725.41626	11521.89718	26963.56827
YOL110W	73.47923669	184.3758717	184.7925555	210.4236289	626.8281752	493.2037897	283.0959057	182.9294566	241.8754718	149.0747658
YOL111C	318.324905	737.7677231	1138.614013	2013.656966	2234.912632	1569.919892	1191.338043	610.6144428	756.8019233	585.818364
YOL112W	23.12779151	23.50417077	83.55409015	58.4909175	57.02572216	55.78711639	48.32425608	55.97049233	53.29763215	62.32978808
YOL113W	9.828791899	27.56509336	47.1303914	36.76478719	49.72281847	47.47551857	29.4169547	67.97133051	51.74123075	167.5217365
YOL114C	3.73614938	9.346341132	27.12568836	19.83240428	18.63606761	7.173777574	11.10254918	6.104088647	2.103181079	9.038825335
YOL115W	107.181671	63.57166189	101.0371879	89.82499569	89.30694459	76.90924407	96.94343108	99.44694794	95.36902523	107.2886452
